_id,business_id,categories,city,is_open,name,review_count,stars,state
640ba2188e928c352265e2c7,AjduhgGB3DxBApfFccRIaw,"Chinese, Asian Fusion, Restaurants",Tampa,1,No 1 China Buffet,23,2.0,FL
640ba2188e928c352265e2cb,BZyDimpPoRrQ25OPa4KoxA,"Sandwiches, Ice Cream & Frozen Yogurt, Restaurants, American (Traditional), Food, Breakfast & Brunch",Tampa,1,Heights Melts,7,3.5,FL
640ba2188e928c352265e2d2,GIKa-ZbVAnKK9dpP6asobQ,"Restaurants, Bakeries, Food",Tampa,0,Kalupa's Bakery,6,4.0,FL
640ba2188e928c352265e2d4,nbm0DkmTklRAnROEAm0kuw,"Food Stands, Restaurants",Tampa,0,The Killer Samich Truck,5,3.0,FL
640ba2188e928c352265e2dd,_oRpJmQchbbEGEn3Xo8OPg,"American (Traditional), Ice Cream & Frozen Yogurt, Restaurants, Specialty Food, Desserts, Food, Candy Stores",Tampa,1,Sugar Factory,207,3.5,FL
640ba2188e928c352265e2df,Mzmt8AvZOExG_4h3MMlihg,"American (New), Restaurants",Tampa,0,The Refinery,710,4.0,FL
640ba2188e928c352265e2e2,eF1nzW54yk4UKSICwPDZFQ,"Middle Eastern, Restaurants",Tampa,1,Golden Bakery,11,3.5,FL
640ba2188e928c352265e2e6,9N-XAq_LjfCXL2tFp2rbKg,"American (New), Nightlife, Bars, Breakfast & Brunch, Restaurants",Tampa,1,Thee Tree House,234,4.0,FL
640ba2188e928c352265e2f1,OR1jehTozILIG4FzoxJcUw,"Sandwiches, Restaurants, Barbeque",Tampa,1,Deviled Pig,280,4.0,FL
640ba2188e928c352265e2f2,GXT4q8GHO4rsnf7kz6Npgw,"Restaurants, Barbeque",Tampa,0,Sho Gud Barbeque Shack,30,4.0,FL
640ba2188e928c352265e2f6,jrUso5L85sDzeBj7KqLhJg,"Vietnamese, Poke, Food, Bubble Tea, Sushi Bars, Restaurants",Tampa,1,Poké Island Plus,7,4.5,FL
640ba2188e928c352265e2f7,KvcJ9vgZN8MIhsbRpXPxqA,"Food, Restaurants, Ice Cream & Frozen Yogurt",Tampa,1,Yogurtology,59,4.0,FL
640ba2188e928c352265e2fc,UGEXeeoB9frA2MBPOIECLg,"Food, Shopping, Restaurants, Specialty Food, Indian, Tobacco Shops",Tampa,1,Golden Paan Shop,19,4.0,FL
640ba2188e928c352265e303,I2_0af3Gu4SyAq4Qdz5cFg,"Restaurants, Pizza, Sandwiches, American (Traditional), Salad",Tampa,1,Original Westshore Pizza South Tampa,175,3.0,FL
640ba2188e928c352265e304,SCzBI5olDzxOAmdzJOjxDA,"Restaurants, American (New), Hot Dogs, Chicken Wings, Burgers, Fast Food",Tampa,1,Checkers,11,1.5,FL
640ba2188e928c352265e306,ymvcFCWLCitr2AQoA4gV-g,"Sports Bars, Restaurants, Music Venues, American (New), Lounges, Sushi Bars, Nightlife, Bars, Arts & Entertainment",Tampa,0,The Hyde Out,127,3.5,FL
640ba2188e928c352265e307,E5HJqAUxzRuBaZUy034M7g,"Restaurants, Breakfast & Brunch, Diners",Tampa,0,Pach's Place,133,4.0,FL
640ba2188e928c352265e30e,2vLwBpIqpG5Cci8K-xD8uQ,"Bars, Cocktail Bars, Burgers, Nightlife, British, Fish & Chips, Restaurants, Pubs",Tampa,1,Yeoman's Cask and Lion,432,4.0,FL
640ba2188e928c352265e313,Q4zdrVjYgSAERDNinDL4pQ,"Chinese, Restaurants",Tampa,1,China Wok,69,3.5,FL
640ba2188e928c352265e314,MUUvYZzhzYemU44_DTa9CQ,"Restaurants, Burgers, Fast Food",Tampa,1,Wendy's,29,1.5,FL
640ba2188e928c352265e315,bjQrmBSu1A7f5vprEikOKA,"Salad, Food, Juice Bars & Smoothies, Restaurants, Sandwiches",Tampa,1,Healthy N Fresh Cafe,238,5.0,FL
640ba2188e928c352265e317,Y2b03G_CLiuALu2r4Rc9-Q,"Restaurants, Food Stands",Tampa,1,Casa Bacardi,11,3.0,FL
640ba2188e928c352265e31c,iGmVNQ_t5zKoM2HsJteAPw,"Fast Food, Sandwiches, Restaurants, Salad",Tampa,1,Zagora Cafe,14,2.5,FL
640ba2188e928c352265e31d,f_uHHYGSnfy92YuKvatDTQ,"Restaurants, Cafes, Food",Tampa,0,Bay Breeze Cafe,5,3.0,FL
640ba2188e928c352265e320,rzLJskZrSPj6hJHOPmJ0TA,"Restaurants, Barbeque, Public Markets, Chicken Wings, Food, Shopping, Breakfast & Brunch, Butcher",Tampa,1,Butcher N' Barbeque at Armature Works,125,2.5,FL
640ba2188e928c352265e321,Awkrb1wzFxz5w1Ixc9W3FA,"Cafes, Restaurants, American (Traditional), Breakfast & Brunch",Tampa,1,First Watch,336,4.0,FL
640ba2188e928c352265e323,wav7SAwlHqZ3frzJC2sUXg,"Chinese, Restaurants, American (New), Peruvian, Latin American",Tampa,0,Chifa Gino's,17,4.0,FL
640ba2188e928c352265e324,qA3yd3WKjUqMlnfZPBEFjw,"Hot Dogs, Breakfast & Brunch, Restaurants, Food, Coffee & Tea, Sandwiches",Tampa,1,Cool Mo's Coffee,108,4.5,FL
640ba2188e928c352265e325,mHGgBAJn696kBwZx0VXc8g,"Restaurants, Middle Eastern, Diners, Seafood, Chicken Wings, Sandwiches, Fast Food, Mediterranean, Greek, Salad",Tampa,1,Salem's Fresh Eats,53,3.0,FL
640ba2188e928c352265e326,mi63FnVXGeGgasWxUSeRsA,"Restaurants, Breakfast & Brunch, Pizza, Southern, Italian",Tampa,1,Noble Crust,503,4.0,FL
640ba2188e928c352265e327,56x9PUm3JWKqmMsaeiAfrg,"Food, Convenience Stores, Sandwiches, Coffee & Tea, Gas Stations, Restaurants, Automotive",Tampa,1,Wawa,40,4.0,FL
640ba2188e928c352265e333,GVWcwqUD-ekCMQ0x2Ke6Ww,"Steakhouses, Seafood, Restaurants, Desserts, American (New), Food",Tampa,1,Ocean Prime,781,4.5,FL
640ba2188e928c352265e334,Qr6xtvbs_jfOKeH9Kvt-TA,"Restaurants, Beauty & Spas, Hair Salons",Tampa,1,Sassy Angels Hair Salon,5,4.0,FL
640ba2188e928c352265e336,w3t8RycX2LQZjmxM-oaqHg,"Bars, Nightlife, Restaurants, Sports Bars, Irish, Irish Pub, Pubs, American (Traditional)",Tampa,1,Irish 31 - Westshore,114,4.0,FL
640ba2188e928c352265e338,mYMPepp0QIZRk_52pWzeoA,"American (Traditional), Gluten-Free, Steakhouses, Wine Bars, Breakfast & Brunch, Nightlife, Vegetarian, Bars, Restaurants, Seafood, American (New)",Tampa,1,Seasons 52,701,4.0,FL
640ba2188e928c352265e33b,xOZS_ratBxU67tCU875D7A,"Restaurants, Seafood",Tampa,1,T N Crab Shack,75,4.0,FL
640ba2188e928c352265e33c,UgD9jNiFdmW2jgtLIP0iSQ,"Restaurants, American (Traditional)",Tampa,0,Central Park Restaurant,15,4.0,FL
640ba2188e928c352265e33d,p6klcK2owWoH97jHSuOZ7w,"Fast Food, Tex-Mex, Restaurants, Mexican, Tacos",Tampa,1,Taco Bell,20,2.0,FL
640ba2188e928c352265e345,3dQaEBDWOyqDYhP3-ac7NQ,"Japanese, Food, Tapas/Small Plates, Izakaya, Restaurants, Specialty Food, Ramen, Ethnic Food",Tampa,1,Japanese Kitchen Dosunco,372,4.0,FL
640ba2188e928c352265e346,kc6qbcEEN76hI_8ummdtbQ,"Bars, Nightlife, Restaurants",Tampa,0,Stone Chase Brick Oven Bar & Grill,32,3.0,FL
640ba2188e928c352265e34d,aubXu1j7HfP50Ohc7JQ3RQ,"Bars, Pubs, Irish Pub, Nightlife, Restaurants, Irish",Tampa,0,Mulligans Irish Pub,42,4.0,FL
640ba2188e928c352265e34f,-JpnQBGy8daXKvMvtjto2w,"Restaurants, Sandwiches",Tampa,1,The Cuban Sandwich Shop,83,2.5,FL
640ba2188e928c352265e355,lUftjPrSYDd5KrGVV0HrFw,"Restaurants, Food Trucks, Mexican, Tacos, Food",Tampa,1,Taqueria La Mexicana,22,4.0,FL
640ba2188e928c352265e35a,0DxxsOrNvNUaIhKC_ptCdQ,"Mexican, Food, Restaurants",Tampa,0,Burrito Boarder,5,4.0,FL
640ba2188e928c352265e35b,b_8j54WcXfyYhKkwo_rT0Q,"Food, Sandwiches, Bakeries, Restaurants, Soup, Breakfast & Brunch",Tampa,0,Mikey's Cafe & Bakery,77,4.5,FL
640ba2188e928c352265e35e,Bs0JwJEUdfhL-FtLjuu3vA,"Vietnamese, Restaurants, Noodles",Tampa,1,Simply Pho & Grill,341,4.5,FL
640ba2188e928c352265e35f,ApZoKDMHiY6sm3urIcqfxg,"Restaurants, Sandwiches, Breakfast & Brunch, Cafes",Tampa,1,The Broken Yolk Cafe,290,3.5,FL
640ba2188e928c352265e360,4S8Vh4qWrfcadRF2brIEgA,"Food, Restaurants, Soul Food, Food Trucks, Waffles",Tampa,0,RyRy's Chicken And Waffles,75,4.5,FL
640ba2188e928c352265e362,OVggFCDQplcRK0DQFJ4QJw,"Bars, Tapas Bars, Nightlife, Tapas/Small Plates, Wine Bars, Restaurants",Tampa,0,The Wine Bar Cafe,14,5.0,FL
640ba2188e928c352265e364,wnaSIsTY4IDAP-kQ440fcw,"Juice Bars & Smoothies, Desserts, Bubble Tea, Food, Shaved Ice, Restaurants, Waffles",Tampa,1,Nice Shaved Ice Cafe,22,4.0,FL
640ba2188e928c352265e366,LaQgujKtAQ4yPSmqR-3KAQ,"American (Traditional), Burgers, Sandwiches, Restaurants, Diners",Tampa,0,Danny's All American Diner and Dairy Bar,301,4.0,FL
640ba2188e928c352265e36a,nVVyZOyB3u605pdUtG5NTA,"Vegan, Food, Restaurants, Acai Bowls, Juice Bars & Smoothies",Tampa,1,Grain and Berry,78,4.0,FL
640ba2188e928c352265e36b,aoi5wmCh-imzdq3nVRIe5g,"Vegan, Restaurants, Burgers, Fast Food",Tampa,1,Nojaks Tasty Foods,5,5.0,FL
640ba2188e928c352265e36c,svMo6g8n3oyvSOIvROj5GA,"Nightlife, Bars, Breakfast & Brunch, Cafes, Beer Bar, Restaurants",Tampa,1,Corner Club,21,4.5,FL
640ba2188e928c352265e379,9K2sAqGLI6b3uAf5mBJC-g,"Food Trucks, Cajun/Creole, Restaurants, Food",Tampa,0,Cajun in A Truck,9,3.0,FL
640ba2188e928c352265e37d,27m-xVHWyrY0unyvBnWz4Q,"Bars, Restaurants, Lounges, Caribbean, Nightlife, Cajun/Creole",Tampa,1,Island Crew,58,4.0,FL
640ba2188e928c352265e37e,3kekYyYbsDzev5y7vj6HAQ,"Mexican, Latin American, Restaurants",Tampa,1,Doña Kitchen,36,4.5,FL
640ba2188e928c352265e380,svc-qbIhSu_gGPPrA3fbfw,"Food, Restaurants, Sandwiches, Bakeries, Coffee & Tea",Tampa,0,Rise Kitchen & Bakery,51,3.0,FL
640ba2188e928c352265e387,M-oi_kkI0AhbR-xqR5yrNA,"Event Planning & Services, Salad, Sandwiches, Restaurants, Caterers, Barbeque",Tampa,1,Jimbo's Pit Bar B-Q - Tampa,267,3.5,FL
640ba2188e928c352265e38b,QuGOmEIrZtLQWWWnTzmjkA,"Restaurants, Food, Seafood, Halal, Food Trucks",Tampa,1,Krispy Krab,5,4.0,FL
640ba2188e928c352265e38d,K-iaKQlCoJzCBAy5qngkCw,"Thai, Food, Restaurants, Ethnic Food, Specialty Food, Salad, Soup, Noodles",Tampa,1,Thai Bistro,108,4.0,FL
640ba2188e928c352265e390,xZc-23PEAKIzE9vg8hVd1Q,"Restaurants, Delis, Breakfast & Brunch, Cafes",Tampa,1,Take A Break Cafe,19,3.5,FL
640ba2188e928c352265e396,ckWyIRxlaQDvyNR6pqdZ_Q,"Restaurants, Seafood",Tampa,1,Mr. and Mrs. Crab,74,4.0,FL
640ba2188e928c352265e397,mXxNBcU-NWecAlEA3uvyVA,"Restaurants, Burgers, Food, Fast Food, American (New)",Tampa,1,Five Guys,70,3.5,FL
640ba2188e928c352265e398,SQmg_3x5JkjMl-16tjqjUg,"Seafood, Restaurants, Asian Fusion, Cantonese, Specialty Food, Dim Sum, Food, Chinese",Tampa,0,Hong Kong House,171,3.5,FL
640ba2188e928c352265e39a,OTjS4wcvaabAzpfkwVzwxw,"Sandwiches, Restaurants, American (Traditional), Pizza, Delis, Salad, Fast Food, Burgers",Tampa,1,PDQ Test Kitchen,28,4.0,FL
640ba2188e928c352265e3a0,30iPzAg-vFWVHmzRt8cs3Q,"Pizza, Italian, Restaurants, Sandwiches",Tampa,0,Hawkeye Pizza,50,2.5,FL
640ba2188e928c352265e3a1,Z3qjLqxpsIo2SHdyITGkeQ,"Pizza, Restaurants, Food",Tampa,0,Westshore Pizza,19,2.5,FL
640ba2188e928c352265e3a5,rxGN3mljUEwNLyE2q-DWcA,"Food, Bakeries, Restaurants, Desserts, Cafes, Coffee & Tea",Tampa,1,Nestle Toll House Cafe by Chip,7,3.5,FL
640ba2188e928c352265e3a6,ElgpjYk-Wzq1LVZQblI46w,"Coffee & Tea, Gas Stations, Food, Sandwiches, Automotive, Restaurants, Fast Food",Tampa,1,Wawa,6,3.5,FL
640ba2188e928c352265e3a8,KRKMqUbVn-4lWjLmayeEBA,"Restaurants, Sandwiches, Pizza, Chicken Wings",Tampa,1,Domino's Pizza,21,3.5,FL
640ba2188e928c352265e3a9,04WpqoyyuqX5IrgI-gAAeA,"Mexican, Fast Food, Restaurants",Tampa,1,Chipotle Mexican Grill,138,2.5,FL
640ba2188e928c352265e3ab,rDMORDO93e4Qq6EroDpOcA,"Food, Restaurants, Food Trucks, Asian Fusion, Street Vendors",Tampa,1,Two Asians & A Grill,43,4.5,FL
640ba2188e928c352265e3ac,7n29ryIMoMRgfdiYn4Babg,"Restaurants, Vietnamese",Tampa,0,Pho Kim Long,5,4.0,FL
640ba2188e928c352265e3ae,M1QIvBq0q5bekUs5vOYXAg,"American (New), Restaurants, Food, Salad, Acai Bowls",Tampa,0,Cress at Armature Works,9,3.0,FL
640ba2188e928c352265e3b3,3nuDjIVfclE99gf4KBidKw,"Greek, Salad, Food, Restaurants",Tampa,0,Little Greek Fresh Grill - Westshore,26,3.0,FL
640ba2188e928c352265e3b4,ps1Dduk_Oqrr_O2no_Hqaw,"Restaurants, Wine Bars, Italian, Nightlife, Bars, Lounges",Tampa,0,Armani's,223,4.0,FL
640ba2188e928c352265e3b5,jOrXOU5FrC09BDAdBh0VDA,"Restaurants, Food Trucks, Street Vendors, Korean, Food",Tampa,0,Stinky Bunz,12,4.5,FL
640ba2188e928c352265e3b9,wTl0KDcmIX9b6WXNxPbO2w,"Restaurants, Chinese",Tampa,1,Golden China,28,4.0,FL
640ba2188e928c352265e3c0,ABYmtOX_IdmTuVuxNqliog,"Restaurants, Tex-Mex, Mexican",Tampa,1,Tijuana Flats,66,3.5,FL
640ba2188e928c352265e3c4,Q0irxU5NfQAoyIxGh3wndw,"Delis, Sandwiches, Breakfast & Brunch, Restaurants",Tampa,0,Sherry's Cafe & Deli,6,4.0,FL
640ba2188e928c352265e3c7,fSJRuFMF6JYukkKA4E_xUA,"Barbeque, Restaurants",Tampa,0,Big Papa's Pit,33,3.0,FL
640ba2188e928c352265e3c9,cbsBpuwFZdnyIe0QeWkBRw,"Restaurants, Pizza",Tampa,1,Marco's Pizza,38,3.0,FL
640ba2188e928c352265e3ca,DUE7xjBzDV2rrp2ArjcWLQ,"Ethnic Food, Grocery, Restaurants, Imported Food, Food, Specialty Food, Vegan",Tampa,1,A-Green Oriental Market,7,4.0,FL
640ba2188e928c352265e3cb,WPzHKwDKyfYH0sWZLiksJw,"Fast Food, Sandwiches, Restaurants, Delis",Tampa,1,Jersey Mike's Subs,39,4.0,FL
640ba2188e928c352265e3cc,tIYd4pzWFlQasuX_JmYKBQ,"Nightlife, Restaurants, Wine Bars, Bars, Steakhouses, American (New), Sandwiches, Food Stands",Tampa,1,Cru Cellars @ Armature Works,50,3.5,FL
640ba2188e928c352265e3cf,upw1n7Gj7n50d7uXHiFh9g,"Ticket Sales, Dinner Theater, Nightlife, Comedy Clubs, Performing Arts, Arts & Entertainment, Restaurants",Tampa,1,The Dinner Detective,12,4.0,FL
640ba2188e928c352265e3d1,2BHApamfBZ-dbM37UGOAVQ,"Restaurants, Pizza",Tampa,0,Westshore Pizza,16,2.5,FL
640ba2188e928c352265e3d2,CqkMK7o0sWCKulu_rSdSbA,"Chinese, Hot Pot, Szechuan, Restaurants",Tampa,0,Panda Hut,46,4.5,FL
640ba2188e928c352265e3d7,aPJB_6UOVPCsgp4S5wsekQ,"Food, Thai, Noodles, Poke, Asian Fusion, Restaurants, Sandwiches",Tampa,1,Asian Kitchen,19,4.5,FL
640ba2188e928c352265e3d8,stVic6I1BT7lnJEGl0jzfw,"Restaurants, Nightlife, American (New), Bars",Tampa,1,1823 Kitchen & Bar,36,4.0,FL
640ba2188e928c352265e3dd,-5psHqEISccHDdHaWF2-6Q,"Food, Restaurants, Vietnamese",Tampa,1,Pholicious,26,3.0,FL
640ba2188e928c352265e3e0,EB56UJGZclhx9y5c7VMfFQ,"Restaurants, Bars, Sports Bars, Nightlife, American (Traditional), Food, Beer, Wine & Spirits",Tampa,1,Green Iguana Bar & Grill,169,3.5,FL
640ba2188e928c352265e3e1,M9s1QoMF8AHqsB9j58bKtA,"Breakfast & Brunch, Restaurants, Diners, Salad",Tampa,1,Ellie's Breakfast & Lunch,119,4.0,FL
640ba2188e928c352265e3e3,-ZCctA2zuUMxUihDwhYXAg,"Wine Bars, Desserts, Bars, Beer, Wine & Spirits, Restaurants, Mexican, Food, Nightlife",Tampa,1,Guac n’ Cheese Mexican Grill,52,4.0,FL
640ba2188e928c352265e3e8,vFgzmodxwEEtiPfktfe1Dw,"Ice Cream & Frozen Yogurt, Japanese, Restaurants, Food, Sushi Bars, Korean, Asian Fusion",Tampa,0,Soobak,31,4.5,FL
640ba2188e928c352265e3e9,mIwPIJqIqAaDVZHJTtodbA,"Restaurants, American (Traditional), Salad, Cafes, Food, Sandwiches, Acai Bowls, Breakfast & Brunch",Tampa,1,Nature's Table,8,4.0,FL
640ba2188e928c352265e3eb,QPB8DUE_jAhgx1atM7sKBg,"Nightlife, Seafood, Restaurants, American (Traditional), Bars",Tampa,0,Mitchell's Fish Market,474,3.5,FL
640ba2188e928c352265e3ec,sP8CBYVD1twsuNh88hUPIA,"Chinese, Restaurants",Tampa,1,New China,5,4.0,FL
640ba2188e928c352265e3ee,6OCISgKlFdwGy81ijqSFaA,"Food, Restaurants, Mexican, Tacos, Food Trucks",Tampa,1,Total Taco,25,4.0,FL
640ba2188e928c352265e3f9,4ivWLNbOQr_s9D5_GGkVkg,"Restaurants, Chinese",Tampa,1,China Wok,10,4.0,FL
640ba2188e928c352265e3fa,TwvVz3fJnKp_enydM9PrXw,"Restaurants, Event Planning & Services, Caterers, Food, Food Trucks, Mexican",Tampa,1,Rene’s Mexican Kitchen,49,5.0,FL
640ba2188e928c352265e3fd,hNBHvMSy3SQeVHfGI4vHKQ,"Bars, Chicken Wings, American (Traditional), Nightlife, Restaurants, Sports Bars, Food, Desserts, Pubs",Tampa,1,Buffalo Wild Wings,139,2.0,FL
640ba2188e928c352265e3ff,tdalPINw11qFnrb2YL0ayQ,"Restaurants, Coffee & Tea, Burgers, Fast Food, Food",Tampa,1,McDonald's,25,2.0,FL
640ba2188e928c352265e401,WB-eQAgw88fbr15eY761CA,"Italian, Restaurants",Tampa,1,Osteria Natalina,400,4.5,FL
640ba2188e928c352265e404,gfyMB3EprSRf0Ddjj0GXeA,"Painters, Restaurants, Interior Design, Pizza, Home Services, Pressure Washers",Tampa,1,Enos Executive Painting,8,3.0,FL
640ba2188e928c352265e405,aXhkaMLqeZooVtg1UFs3Jw,"Food, Specialty Food, Chicken Wings, Restaurants, Seafood Markets, Soup",Tampa,0,Duck Duck Express,8,3.0,FL
640ba2188e928c352265e40d,M0ArJYhR9GLiIeLo-O4Vcw,"Breakfast & Brunch, Restaurants, Food, Juice Bars & Smoothies, Desserts",Tampa,1,Mangomix,17,5.0,FL
640ba2188e928c352265e415,o5Uee_gmS-y9R582PAkX6w,"Restaurants, Cafes, Breakfast & Brunch, American (Traditional)",Tampa,1,First Watch,15,3.5,FL
640ba2188e928c352265e417,1FYdMkv1bc-sKUrjalyKxQ,"Restaurants, Donuts, Breakfast & Brunch, Food",Tampa,1,Hole In One Donut,214,5.0,FL
640ba2188e928c352265e41a,-rRJS6-a9-yyOCMEG3ONFQ,"Bars, Sandwiches, Restaurants, Nightlife, Mediterranean, Sports Bars, Hookah Bars, Desserts, Middle Eastern, Food",Tampa,1,Crave Restaurant & Bar,12,4.0,FL
640ba2188e928c352265e41d,iOc82mPETt6pEhGIbbGxbg,"Chinese, Restaurants",Tampa,1,Wok N Roll,47,3.5,FL
640ba2188e928c352265e421,8ZuIR-ucyRo3nNLato2gwA,"Restaurants, Buffets, Indian",Tampa,0,Jai Ho Indian Cuisine,119,3.5,FL
640ba2188e928c352265e422,r1XEoeXAwx85DW794kOkbQ,"Pakistani, Restaurants, Indian, Food",Tampa,0,Tun-Du-Ree,33,3.0,FL
640ba2188e928c352265e424,nUo8nkGjLtjSiVdWjGHZWg,"Restaurants, Delis, Sandwiches, Fast Food",Tampa,1,Jersey Mike's Subs,17,3.0,FL
640ba2188e928c352265e427,r5Yib2yosvy0zTa6aWrwNg,"Caribbean, Diners, Breakfast & Brunch, Cuban, Restaurants",Tampa,1,El Caribeno Restaurant,12,2.0,FL
640ba2188e928c352265e428,ycLtTBrHnQHPkikCCgIsKg,"Food, Event Planning & Services, Food Trucks, Sandwiches, Caterers, Restaurants",Tampa,1,Mr. C's Grilled Cheese,43,4.5,FL
640ba2188e928c352265e42a,9JrZDH4Mq0BXQ2GYIJmo-g,"Desserts, Bars, Food, Nightlife, Italian, Restaurants",Tampa,1,OLIVIA,545,4.5,FL
640ba2188e928c352265e430,JwrIiF4oihcg9rjyHjxY7w,"Pasta Shops, Pizza, Restaurants, Food, Specialty Food",Tampa,1,Capri Pizza-N-More,63,4.5,FL
640ba2188e928c352265e436,-J0tPzkwPnyulSBE_s863Q,"Sandwiches, American (Traditional), Nightlife, Bars, American (New), Restaurants",Tampa,1,Bel Mar Bar And Grill,81,4.5,FL
640ba2188e928c352265e438,UiOi9XByHTu1o9C-rFTrOw,"Restaurants, Food, Poke, Barbeque, Gluten-Free, Salad, Korean, Acai Bowls",Tampa,0,CoreLife Eatery,72,3.5,FL
640ba2188e928c352265e43c,JaZMELNRmc6rnNuFVGpc3A,"Sandwiches, Restaurants, Food, Bakeries",Tampa,1,Medellín Bakery & Sandwich Shop,36,4.5,FL
640ba2188e928c352265e43f,Mr0-8BXsmM3AqPyzkOENjg,"Pizza, Restaurants",Tampa,1,Marco's Pizza,38,3.0,FL
640ba2188e928c352265e440,5xtE0SVtO4DR_4vyHlLoeg,"Chicken Wings, Restaurants, Delis, Breakfast & Brunch",Tampa,0,Dominick's Meat and Deli,16,3.0,FL
640ba2188e928c352265e442,9nvEI73zl6YL8mfaWm_Alw,"Cocktail Bars, Bars, Nightlife, Latin American, Colombian, Restaurants",Tampa,1,La Perrada Lounge,8,3.0,FL
640ba2188e928c352265e445,xnsLenyQ2y_fG4mqr6lFWQ,"Chicken Wings, Fast Food, Chicken Shop, Restaurants",Tampa,1,KFC,9,1.0,FL
640ba2188e928c352265e446,DfEYyoO1YPHEPy9h3BWGvQ,"Restaurants, Chinese, Asian Fusion, Thai",Tampa,0,Thai Thani,241,3.5,FL
640ba2188e928c352265e449,Pud2rnFwby48KD1qSaAAXg,"Cuban, Restaurants, Juice Bars & Smoothies, Latin American, Food",Tampa,0,Bodega,215,4.5,FL
640ba2188e928c352265e44b,TL3smLbCudawsxvMOVLxvQ,"Pizza, Chicken Wings, Restaurants, Sandwiches",Tampa,1,Domino's Pizza,11,4.5,FL
640ba2188e928c352265e44d,eSHOzoSapng1c7BN3CBn9A,"Restaurants, Chicken Wings, Bars, Nightlife, Pubs, Cocktail Bars, American (New), Food, Gastropubs, Brewpubs, Breweries",Tampa,1,The Fat Rabbit Pub,278,4.5,FL
640ba2188e928c352265e44e,EyX2DuuTgqQUeqrpREOLAA,"Barbeque, Smokehouse, Food, Southern, Restaurants",Tampa,1,Holy Hog Barbecue,196,3.5,FL
640ba2188e928c352265e458,fe-29ty1XfKu3vZse-4IZA,"Restaurants, Fast Food, Burgers",Tampa,1,Wendy's,23,1.5,FL
640ba2188e928c352265e45d,eWjhGqkJhHnJDuGmN2e7vA,"Seafood, Fast Food, Restaurants, Mediterranean, Chicken Wings, Salad, Greek, American (Traditional), Middle Eastern, Diners, Sandwiches",Tampa,1,Salem's Fresh Eats,28,3.5,FL
640ba2188e928c352265e45f,0thH9UMosLVRlK7BH_JiSw,"Cuban, Restaurants",Tampa,0,Tu Sabor Bakery & Cafe,15,3.5,FL
640ba2188e928c352265e460,SgQYWN_U5nyKofiCewopMg,"Nightlife, American (Traditional), Restaurants, Tex-Mex, Bars",Tampa,1,Chili's,84,3.0,FL
640ba2188e928c352265e465,tfBfrVrZwX6OlB_oZqkwkg,"Bars, Sushi Bars, Nightlife, Japanese, Restaurants",Tampa,0,Ocean Blue Sushi Bar,108,3.0,FL
640ba2188e928c352265e467,tUBv82OEScCEchuPfOdurw,"Restaurants, Sandwiches",Tampa,0,Nani's Sandwiches,8,4.0,FL
640ba2188e928c352265e468,tIn50MCSKmCHkCposC0P2A,"Caribbean, Spanish, Restaurants, Chinese, Puerto Rican, Latin American",Tampa,1,China Latina,27,3.0,FL
640ba2188e928c352265e46a,IIgBrAU8k-OI8PjmLvegHg,"Restaurants, Pubs, Food, Meat Shops, Bars, Sports Bars, Chicken Wings, Specialty Food, American (Traditional), Nightlife",Tampa,1,Beef 'O' Brady's,33,3.0,FL
640ba2188e928c352265e46e,z04btlhvr9rmQ00k1yVMog,"Restaurants, Seafood, Chinese",Tampa,1,China Taste,34,4.0,FL
640ba2188e928c352265e46f,hfqb3lQoXufRAHvfrcS-UQ,"Restaurants, Delis",Tampa,1,Cooks Kitchen,111,4.5,FL
640ba2188e928c352265e470,sBinabsXdIYlw7-6W11tfQ,"Chicken Wings, Pizza, Italian, Restaurants, Sandwiches",Tampa,1,Hungry Howie's Pizza & Subs,17,3.0,FL
640ba2188e928c352265e471,5p2Q-L9V5KYDelMExQNfNg,"Delis, Fast Food, Food Delivery Services, Food, Restaurants, Sandwiches",Tampa,1,Jimmy John's,30,2.5,FL
640ba2188e928c352265e474,jiGj-UE_2I2-An5IFeNiqw,"Delis, Sandwiches, Restaurants, Fast Food",Tampa,1,Jersey Mike's Subs,28,3.0,FL
640ba2188e928c352265e476,yUglD4bzupuMzGIvnQguNg,"Fast Food, Restaurants, Mexican",Tampa,1,Chipotle Mexican Grill,75,2.5,FL
640ba2188e928c352265e47b,Q3gGM2Sh93FvfzhLFMDCEw,"Sports Bars, Restaurants, Nightlife, Bars, Pubs, American (Traditional)",Tampa,0,Beef 'O' Brady's,19,3.5,FL
640ba2188e928c352265e47d,1gCKY-dGAFKvZVTkKmjNXg,"Karaoke, American (Traditional), Nightlife, Bars, Seafood, Dive Bars, Restaurants",Tampa,1,Pete's Place South Tampa,55,4.0,FL
640ba2188e928c352265e47f,EGfGwQ6VPSlnm_g3KTa1Dg,"Pizza, Restaurants, Salad, Burgers",Tampa,1,New York New York Pizza,98,3.5,FL
640ba2188e928c352265e487,lS6m6n1u7jh73i-ivIuUiw,"Pizza, Restaurants",Tampa,0,Flippers Pizzeria,72,4.0,FL
640ba2188e928c352265e489,YykHfoNjmQGaxzzfK7KI4g,"Sandwiches, Delis, American (New), Restaurants",Tampa,0,Lennys Subs,41,3.5,FL
